1,,,41963.70,829685.37,46641.82,18659.15,22759.16,22828.56,20356.11,28257.79,12827.74,6673.21,6587.95,4695.23,7842.80,5591.65,5929.45,4709.04,6968.51,6274.05,4986.67,12869.47,14731.65,9797.57,8314.91,3833.28,2544.11,4635.94,3330.60,3315.11,1364.98,1825.63,3163.56,1509.95,1964.18,3419.54,3847.16,1259.87,2639.83,1822.47,1030.18,2169.90,1786.69,458.45,1238.74,840.57,896.20,309.53,1181.27,2104.09,1533.47,822.17,310.91,261.34,133.04,333.61,631.03,346.86,152.24,230.00,184.81,254.87,223.73,205.34,147.48,79.58,60.30,91.84,87.53,52.76,83.81,100.13,57.99,34.03,60.56,88.17,98.34,86.11,R,,R
308,,,1125353.87,7095881.00,370802.71,15275.93,28375.01,39811.85,19770.17,40749.19,35715.30,32207.41,4704.02,3511.31,9346.97,17508.64,27446.89,13765.72,7395.49,12527.69,14348.70,21429.83,17891.92,11403.40,5970.42,7442.09,9901.09,23340.61,21467.24,9316.02,2520.98,4929.64,9627.63,10529.98,10720.62,8606.41,4946.29,2760.95,1361.38,1514.46,2099.84,3681.43,1714.63,905.04,1283.12,618.69,2079.74,2755.58,1955.65,1367.95,355.17,395.79,307.37,435.01,315.49,653.53,288.50,111.08,119.89,175.17,232.97,200.29,104.38,51.54,138.15,73.55,132.20,122.27,94.54,87.30,199.56,140.43,103.30,226.65,74.47,121.37,139.73,275.94,99.25,128.86,150.59,87.15,252.56,148.64,121.05,418.03,248.46,246.43,71.83,118.93,133.68,121.41,116.14,195.54,128.58,194.55,234.86,177.20,226.17,171.28,121.16,103.70,94.86,116.97,109.51,103.89,88.82,66.59,188.35,118.07,125.95,126.17,136.73,89.24,98.58,93.61,121.94,54.81,43.10,84.50,82.35,25.27,103.03,62.61,56.81,58.19,77.24,93.96,144.86,98.01,J,4.00,,,,766,15,11964
309,,,3953118.25,33611488.00,2376509.25,72336.59,105512.57,45122.18,93109.28,113314.62,81098.82,25508.83,11257.25,36609.22,33847.58,44650.04,54612.58,23878.59,23477.90,28938.86,33862.01,44098.13,60244.20,64454.87,25381.79,17874.51,16763.01,9864.41,9500.50,10716.01,12704.42,14757.21,18321.40,12372.36,13330.98,3198.59,5706.46,7071.28,5325.67,5979.24,1873.42,2254.24,3987.19,1779.78,1925.93,912.52,2049.88,1289.42,496.36,1287.54,391.94,756.77,571.46,502.07,703.42,192.22,697.99,159.38,347.62,351.19,251.37,162.49,388.26,259.52,182.73,267.77,434.67,369.41,111.28,548.78,874.17,661.44,330.18,659.73,359.11,352.09,318.94,631.71,803.18,739.29,843.89,591.47,352.92,453.59,607.06,934.45,417.93,624.19,338.08,435.63,740.96,987.61,32195.54,249892.98,377674.75,42819.91,2387.05,2136.48,2257.89,473.71,496.94,210.01,230.63,161.88,384.68,141.89,607.09,575.68,580.69,140.54,147.77,233.34,81.60,313.34,108.58,158.80,106.23,226.68,125.14,241.28,118.39,244.03,269.51,162.39,160.27,242.69,180.25,122.52,195.62,167.17,J,3.66,,,,174,50,19853
310,,,831389.12,6523838.50,286824.03,48537.50,53895.92,56852.23,88969.38,92177.88,66222.84,24141.25,29046.86,5666.19,22105.60,78746.64,45810.64,14852.24,15421.18,11825.29,15163.82,16711.82,24452.19,16226.48,15031.60,24328.66,25642.42,14160.03,7838.02,5895.14,10511.95,6781.41,5425.24,4201.45,2951.37,4789.03,10483.52,6919.47,4782.56,4730.52,6543.14,4088.35,4612.03,5138.68,3678.97,2663.99,1705.90,600.32,741.22,1072.24,896.38,708.24,688.72,522.30,984.33,602.72,333.28,471.18,374.45,532.56,330.69,171.53,267.78,98.44,246.49,144.29,265.43,161.33,209.33,131.02,231.24,119.88,118.19,213.03,261.22,423.46,248.91,296.27,435.31,767.33,1131.11,390.54,219.75,344.01,666.15,525.26,2484.65,2533.70,2414.50,2721.89,1231.56,4790.88,79193.14,488838.68,289496.12,27622.30,7138.92,1994.33,1255.79,2442.14,1778.21,562.03,409.62,539.25,329.26,890.70,393.00,919.78,448.00,154.15,253.93,322.48,207.83,131.09,113.49,151.44,106.17,80.20,256.20,78.25,240.12,256.43,181.49,115.75,100.95,142.49,127.14,133.16,86.87,112.25,J,2.42,,,,402,15,24719
311,,,3106534.75,15620216.00,601232.75,40405.00,36145.17,13248.53,74697.67,16012.60,21503.22,16739.03,26651.86,29478.66,25101.71,25198.74,17856.91,16825.61,14832.74,11549.65,6523.50,15264.90,16842.41,11291.53,11945.64,6401.98,10796.05,13644.39,12953.90,2199.95,8665.71,10702.69,2188.59,10940.17,7302.26,6070.90,5499.74,3809.26,3950.12,2446.69,3996.32,2773.02,2787.40,3473.52,2382.49,1017.86,1088.22,1275.30,1373.54,1415.26,1155.27,1483.24,1133.36,1100.70,304.82,650.11,193.74,190.95,545.65,206.22,303.69,469.41,392.67,216.16,135.04,239.08,534.89,265.84,352.28,179.64,467.48,249.86,261.77,337.54,302.92,327.73,494.18,228.24,235.48,832.26,1787.10,678.30,810.23,678.10,544.29,1617.35,905.88,1008.13,1629.98,1113.08,1630.48,5748.29,82980.11,746972.93,621873.37,53044.55,6115.38,2784.65,1293.87,2597.66,912.95,1515.37,791.22,512.73,460.38,372.42,418.02,1455.66,1028.60,312.50,350.89,388.26,188.00,160.80,264.85,103.50,223.59,142.31,158.07,38.90,463.13,282.39,317.04,144.90,157.58,182.05,191.18,173.97,241.11,139.96,J,1.31,,,,331,0,8419
312,,,882803.62,3833920.75,469599.09,163322.78,53154.58,72128.72,84665.04,56478.37,17841.57,40762.68,78426.55,65811.12,69399.39,59135.28,106040.96,99976.17,61564.29,68994.49,57550.63,31379.74,14483.53,23187.79,15491.81,13507.46,12712.61,8671.55,13932.99,14363.04,11581.27,5982.17,5888.45,7672.67,9587.47,12900.16,7147.54,3730.09,3826.68,3342.26,2287.09,2898.87,2611.61,3953.27,1809.09,2166.07,1219.61,824.80,1228.81,1038.20,264.07,1478.15,1008.01,500.19,340.17,117.36,255.78,121.56,163.19,150.23,152.92,239.95,113.16,89.09,236.24,300.52,246.76,157.90,275.81,372.53,572.97,624.83,440.22,591.38,173.19,491.45,344.08,424.07,418.08,388.34,137.02,150.65,449.19,777.62,793.25,563.86,524.77,767.30,621.15,387.11,226.83,266.37,570.11,2100.51,3452.37,5518.85,7932.18,7046.40,6178.84,3846.03,3175.44,1873.81,5180.80,56665.93,45641.21,2094.33,327.75,230.93,295.78,168.70,90.64,335.16,296.43,117.87,118.77,134.26,109.89,200.37,86.94,164.75,267.28,138.30,181.66,290.00,199.83,119.30,223.00,225.97,71.71,243.27,J,1.34,,,,426,84,34580
313,,,2135045.00,16270962.00,581990.75,64487.01,48565.67,73872.48,68983.35,99715.12,35196.01,30366.70,11730.94,8292.52,41274.69,65282.98,55313.14,25008.86,57151.81,29251.29,46038.89,28083.52,19558.71,23892.62,23132.02,29806.82,23602.93,9570.53,8893.59,9086.21,17633.02,17680.14,7986.12,6196.00,2927.10,5185.20,2560.05,5283.33,5749.28,2536.75,2300.22,2145.85,6810.40,3257.40,3774.25,5403.60,736.78,1882.65,1942.80,1018.31,1411.59,1188.08,795.87,345.11,403.47,354.69,234.84,539.32,222.46,227.30,239.95,113.99,246.90,122.55,174.49,190.65,192.97,133.30,123.71,293.84,284.88,237.66,151.58,317.34,166.13,244.71,139.61,275.87,517.74,212.83,338.98,398.48,345.92,265.95,239.06,172.09,310.23,316.69,356.92,288.21,415.16,415.33,287.64,340.01,252.51,196.75,327.07,249.21,145.86,228.86,214.68,332.23,58.56,309.77,319.65,219.83,381.60,118.38,139.42,90.69,161.90,204.24,151.40,121.88,141.43,117.43,124.28,130.87,68.01,127.31,173.93,51.35,110.18,125.93,51.74,106.67,84.97,77.49,91.56,163.53,J,0.84,,,,461,68,20492
314,,,4090719.25,16696408.00,940003.43,47157.40,39903.74,45487.39,27803.71,18323.66,30575.17,11886.95,24208.54,11494.37,14113.77,15431.95,16485.22,11332.41,13316.06,14363.11,11577.96,8994.67,11269.00,4938.55,8806.93,4849.83,6387.40,3386.42,5741.95,8463.01,8843.62,6056.58,4223.51,3331.77,2437.01,4730.91,4707.59,3668.03,1668.32,2594.48,1577.69,1440.63,2327.19,1706.95,1842.79,1312.41,1544.50,662.49,558.88,1154.45,1013.66,401.18,584.28,514.25,294.43,195.61,197.22,142.67,347.26,223.69,373.00,119.81,91.81,119.00,134.22,126.06,151.85,142.48,85.63,96.55,76.67,182.26,155.70,222.51,147.94,155.34,264.03,281.29,165.91,257.04,129.15,190.48,129.55,429.23,226.40,121.99,169.26,182.44,116.07,285.54,109.58,144.00,187.07,113.15,119.74,230.38,251.75,216.16,277.26,222.97,184.74,29.22,164.40,150.28,297.41,232.49,328.03,60.89,252.75,93.83,163.12,96.30,70.76,124.41,146.62,49.45,81.74,69.03,158.63,81.43,65.84,113.35,81.26,63.70,45.90,46.79,84.90,46.39,84.84,146.47,J,1.92,,,,150,0,9698
315,,,1005271.06,4132885.50,183511.40,40836.90,95410.50,147503.71,60325.37,65288.88,61917.68,26987.93,65152.21,31602.98,23711.63,50137.25,41105.19,21104.40,17376.04,9498.20,16404.30,19982.80,14566.47,6493.37,8090.56,16562.20,4755.16,6065.02,7361.12,21206.12,6020.57,2860.80,2396.32,3109.42,5517.62,8000.80,3279.67,4007.74,1165.10,1667.97,1918.41,1225.44,1520.15,1242.97,1139.40,3152.94,1601.62,1219.38,1523.99,1349.80,764.27,288.74,300.63,275.28,246.85,177.34,132.51,65.62,223.08,208.91,140.33,149.55,167.87,149.41,196.75,182.70,225.32,125.68,198.36,216.19,191.87,163.13,151.17,287.83,302.70,447.75,414.14,213.33,326.79,182.21,315.91,350.59,232.98,176.69,313.83,138.77,309.29,307.05,154.29,348.69,228.61,184.92,126.72,157.86,180.39,277.26,195.97,125.88,80.03,149.62,215.79,211.54,144.60,162.61,212.91,143.29,60.21,101.51,112.98,139.63,131.89,143.84,53.65,77.46,128.39,155.86,85.38,89.33,94.11,127.26,129.56,104.42,110.63,94.04,125.14,80.29,127.92,151.99,143.42,153.24,J,3.08,,,,311,14,17793
316,,,747874.62,4245797.00,251219.12,18585.10,17669.24,28358.91,29905.30,19603.95,7243.03,5816.33,10184.79,13777.31,21067.65,6205.70,8618.36,5388.67,6001.14,8016.35,3905.22,6141.79,7861.03,8429.69,6043.81,3273.16,2003.97,5209.98,4254.45,3340.08,3990.44,4389.34,2316.62,1744.11,1759.93,1718.69,1492.49,1974.44,2376.81,2005.26,1295.95,2328.97,1437.55,690.80,778.19,566.67,115.09,190.21,295.10,235.34,391.25,192.42,337.80,84.86,54.67,114.62,161.06,167.33,124.04,96.94,78.61,139.72,52.79,60.78,100.54,81.62,111.89,123.85,115.81,145.26,83.50,198.94,95.48,107.08,169.19,136.24,157.96,123.19,155.38,120.70,74.25,117.35,114.22,72.55,89.27,94.33,116.88,215.10,239.75,217.36,135.25,83.75,100.37,76.50,32.25,101.15,40.59,99.08,44.39,60.71,102.40,184.17,228.70,127.94,105.46,50.20,66.14,91.64,55.46,94.97,105.50,84.75,85.92,28.73,47.36,92.70,91.93,52.40,58.93,75.31,71.67,110.51,84.10,42.53,56.85,49.45,52.93,70.50,48.99,147.64,J,3.61,,,,nan,nan,6612
317,,,589716.12,1539195.50,123491.00,37952.24,9505.74,11774.52,8951.80,7255.43,3462.65,2903.92,7469.81,9594.66,6524.03,4624.89,6632.00,3131.29,2309.15,1655.44,5006.77,3813.70,2479.75,5300.15,5746.04,3364.14,2340.40,2128.52,1858.35,2905.77,4028.51,1568.56,1763.45,1687.66,1054.62,1192.83,1084.55,936.86,1871.93,1067.97,1319.12,511.06,590.75,392.64,820.46,831.34,816.53,446.48,205.64,285.56,262.43,279.01,224.32,113.14,357.44,250.00,135.32,122.41,96.40,82.69,156.13,71.55,56.65,37.54,43.89,112.64,114.92,74.68,43.13,89.55,68.87,71.65,83.43,166.50,148.49,41.05,168.94,69.08,107.44,91.44,62.68,69.60,55.79,56.34,111.07,93.22,51.95,147.77,101.67,59.04,112.65,75.37,63.92,64.37,62.16,95.01,95.02,97.88,136.90,170.26,82.53,185.11,78.34,100.49,67.56,78.54,88.89,37.38,58.94,71.26,82.34,132.81,83.14,46.51,37.02,43.28,54.99,48.39,53.35,74.29,53.59,30.23,20.31,14.72,43.19,63.16,41.26,28.68,55.58,123.41,J,3.76,,,,nan,nan,6551
318,,,688450.81,16610870.00,1180082.25,85323.19,41745.90,28809.04,71348.93,52507.78,27045.61,32508.90,31131.98,29553.45,17397.21,33721.79,51174.71,53179.67,53207.39,41054.73,34977.08,7471.92,12601.71,10734.36,6719.70,11673.34,16088.26,12019.76,4058.44,19083.79,13068.76,7599.94,9067.58,17107.12,5176.30,2213.37,4220.11,3945.73,9211.43,6649.80,1936.73,1353.88,1712.55,2756.60,5845.85,2683.14,456.58,648.98,1019.82,567.40,1013.01,298.02,473.01,442.09,150.96,417.37,174.27,190.68,132.26,224.10,150.91,132.49,161.03,144.11,89.37,192.75,237.73,95.29,160.15,98.26,235.52,135.95,269.13,357.73,414.73,352.37,138.63,410.86,325.81,173.86,137.35,474.06,275.62,321.69,427.84,507.95,291.52,333.56,217.05,319.73,162.69,161.83,265.59,372.22,290.29,222.61,139.45,127.62,96.43,80.44,138.03,174.63,173.26,98.34,113.10,101.04,141.63,120.14,45.37,183.85,55.32,106.50,213.20,87.93,121.68,113.45,55.38,68.06,78.45,76.85,111.83,70.69,50.61,67.12,76.85,50.22,55.22,44.98,71.93,195.16,J,7.53,,,,466,47,18197
319,,,466458.78,9030769.00,215012.23,92770.58,42416.39,31463.38,68404.67,53979.92,29437.99,16172.90,44149.28,17661.83,21288.64,34641.06,37334.77,36153.01,19153.13,13968.23,15017.32,12927.77,19629.61,23529.89,18152.50,10063.12,8614.33,11592.26,19937.08,9681.32,14824.15,20404.19,5856.74,3088.43,2681.15,6932.51,9225.41,9959.10,3371.32,3564.50,2470.00,1590.90,1490.51,1999.47,2798.87,2213.42,985.08,1541.63,805.99,525.69,1411.28,473.59,264.85,266.06,156.37,281.55,236.67,79.85,131.94,293.94,194.82,217.22,215.41,98.50,259.97,273.59,258.27,202.17,304.79,216.07,270.41,333.33,437.46,276.39,233.70,371.30,457.47,602.39,509.61,315.45,259.11,281.81,549.70,320.11,555.64,746.53,497.83,279.69,247.29,286.24,241.56,231.79,203.06,318.81,495.03,403.88,104.23,386.31,468.11,191.26,117.42,115.15,176.76,219.93,364.30,130.28,134.24,72.93,165.75,84.63,92.26,167.67,89.27,60.06,111.36,157.18,73.52,128.46,118.60,48.11,146.82,88.56,128.56,65.70,195.30,181.00,133.73,108.13,243.93,202.09,J,1.26,,,,422,24,12263
320,,,3100790.00,21057858.00,3201021.50,652282.12,396086.59,224989.42,269650.43,262758.56,142740.70,74170.35,120242.14,116551.15,91274.20,71269.47,34300.55,15794.88,34580.32,29242.06,54289.62,67554.67,35378.98,46984.60,16367.29,12866.04,13720.41,5240.06,6008.70,10017.30,11939.58,2122.33,3785.97,3803.72,2774.19,3769.03,5362.89,3887.00,4911.06,3259.02,1832.58,1331.20,876.29,1955.31,1531.05,1230.06,2700.34,2301.39,1965.02,1331.33,1088.40,671.96,425.10,490.81,592.08,561.92,253.62,253.49,122.11,267.40,143.99,92.86,188.89,107.65,130.33,99.29,100.09,192.97,143.05,162.57,237.33,116.91,205.28,265.16,285.74,322.38,189.87,171.38,231.71,468.37,302.36,240.74,177.60,416.33,314.39,281.18,172.06,310.13,280.46,404.77,296.50,265.06,196.79,195.72,202.16,203.96,265.27,192.07,223.04,149.92,175.53,248.97,187.42,241.24,331.15,287.28,226.85,190.25,241.36,146.31,190.42,144.74,70.17,140.85,131.51,75.72,124.27,98.11,107.55,132.12,156.83,110.10,97.50,79.78,120.45,110.38,167.46,53.19,102.56,208.89,J,1.43,,,,200,97,34943
321,,,388382.03,5331836.00,119791.84,47750.51,63685.46,39401.03,15589.19,25973.74,41741.73,34864.10,8606.15,20197.43,16815.46,23119.65,12770.02,12143.17,4390.85,5017.35,5100.09,9073.18,11325.36,9142.00,4962.12,19029.24,5340.04,3430.16,8308.46,6710.65,10307.55,7834.80,4356.69,1865.77,2354.67,5151.75,8033.78,976.28,3394.74,4249.13,1383.07,1477.19,2339.10,2733.68,1379.57,1170.83,1663.64,2246.99,1752.45,2115.44,740.57,416.39,1445.53,970.15,616.76,355.54,229.97,346.05,332.70,154.55,250.61,127.51,151.09,154.51,56.29,100.99,182.60,95.47,122.54,98.50,151.71,65.55,138.96,69.79,98.05,51.99,80.58,150.05,42.11,291.72,237.14,370.22,100.62,322.46,250.17,72.99,203.35,119.85,169.25,152.10,194.18,295.29,188.11,158.26,164.49,213.30,292.74,174.39,148.00,272.68,176.67,242.24,191.78,207.78,104.31,220.15,98.47,212.54,113.64,105.77,126.79,125.25,99.16,91.95,81.33,119.36,116.81,95.65,57.31,93.80,102.90,52.61,102.38,44.28,95.50,62.23,30.67,52.18,103.39,119.36,J,9.85,,,,254,15,10218
322,,,663998.00,4075549.00,327205.31,10228.87,14431.58,20536.24,35016.58,59786.66,14440.66,14723.16,7143.44,7837.51,10202.39,4342.29,3142.24,17002.41,10776.93,9012.20,6656.55,7605.04,5015.04,2008.16,5623.38,9362.09,11551.65,6452.71,2067.47,2907.67,1195.68,1139.77,376.29,1814.04,1268.38,4040.91,2022.15,2456.47,2071.88,3611.64,2859.75,650.19,1043.61,1426.05,813.86,282.05,233.71,311.61,383.93,327.47,444.32,105.47,120.07,212.73,225.87,213.41,167.12,155.29,89.35,198.68,188.85,79.81,108.06,55.48,96.57,94.13,55.00,40.81,34.72,60.32,60.43,72.87,99.47,87.94,144.52,91.01,150.57,84.62,184.73,183.96,288.00,207.15,64.10,119.74,97.45,162.44,101.16,101.98,96.67,72.40,56.43,126.55,183.81,79.50,142.27,233.21,124.20,142.22,65.54,84.28,165.64,89.65,175.00,105.14,110.48,98.37,147.89,113.21,169.24,72.92,68.09,50.71,41.63,51.32,55.78,75.27,64.13,51.68,57.64,67.87,38.41,47.26,72.57,47.67,49.52,67.71,34.64,46.70,78.09,125.18,J,6.10,,,,210,0,13817
323,,,633759.31,5223301.00,565115.12,35781.75,59526.33,55125.63,47222.86,37117.26,15872.98,19685.56,17254.12,4535.81,8582.45,16210.74,6752.55,6312.66,4700.56,9151.51,4086.64,4299.06,4504.31,6373.70,7054.62,9129.62,8230.35,1466.30,2141.52,3841.92,2822.29,3547.68,4518.08,4386.53,4560.81,819.13,2342.35,2949.68,1991.51,1895.29,882.09,926.70,1009.61,805.26,444.68,1080.09,1364.73,1865.88,1413.47,961.54,679.12,616.29,570.39,411.14,178.64,340.45,107.85,196.08,415.18,194.62,213.72,86.64,67.74,93.19,141.55,78.86,91.45,142.07,222.21,198.37,119.20,146.92,151.70,153.57,90.50,39.35,76.91,85.75,77.51,103.43,68.36,27.68,168.05,218.57,105.14,85.14,66.68,169.57,167.96,138.32,291.00,219.05,194.51,91.92,87.94,300.25,243.87,110.80,125.30,145.56,169.19,173.07,118.27,101.36,146.53,87.85,58.71,116.53,129.77,63.48,49.59,75.70,66.14,107.19,106.87,102.88,89.57,104.39,55.73,112.26,157.89,76.16,75.04,57.22,76.46,67.11,89.08,44.99,36.52,118.31,J,2.03,,,,162,33,11753
324,,,151836.28,5156423.00,163859.26,90139.09,37349.84,38587.55,33363.82,63306.53,9934.05,36137.20,32645.07,29023.63,23219.62,35793.15,32098.52,28696.76,33656.63,24765.22,16659.46,15643.37,15617.78,28781.69,27291.38,13563.74,3759.99,10895.37,7347.43,3636.91,3907.19,5475.29,11738.13,9474.99,5984.69,6805.02,3739.06,3891.14,3517.99,5687.89,6786.84,3603.30,3190.45,3519.54,2295.80,377.46,1447.54,2024.91,1274.20,812.98,1370.07,1230.14,502.82,220.29,1394.01,1214.00,797.18,420.40,168.25,291.95,237.81,329.79,253.87,144.56,225.81,131.35,106.96,121.84,82.29,136.47,159.12,213.55,168.07,143.46,135.31,217.46,286.63,172.28,146.40,162.15,349.39,257.03,415.13,241.45,345.13,428.18,357.43,329.44,295.78,307.28,221.57,291.59,208.32,452.89,1039.73,912.10,191.49,185.87,330.88,507.21,394.33,416.61,249.04,146.33,112.73,101.80,139.70,313.46,427.32,219.27,208.08,252.22,91.01,59.78,85.80,105.16,120.08,111.53,92.05,89.74,138.58,86.74,72.99,126.88,57.90,77.75,58.27,83.43,37.81,56.59,J,18.29,,,,448,42,11235
325,,,16857314.00,51958824.00,8979978.00,426999.53,230180.67,204950.89,176364.28,87537.92,78862.12,80274.05,57178.15,79814.76,93556.66,75389.29,31774.23,30907.87,36611.17,52020.85,33207.78,24470.50,29349.78,22413.15,21692.17,14596.24,24545.19,14132.08,12768.96,12256.65,6891.45,4802.92,16475.57,12354.20,6637.87,12718.50,6930.47,6615.44,5135.22,5417.73,2405.98,3644.02,3160.86,3821.27,3603.26,3882.43,1419.61,2826.51,3227.22,2323.41,1532.76,1557.68,761.72,1171.93,1007.93,846.55,400.21,496.97,551.51,479.59,339.56,404.30,313.04,325.98,219.21,129.41,277.73,121.81,70.65,210.29,106.75,192.90,128.38,93.72,144.47,99.70,179.23,85.01,160.24,168.79,123.91,216.44,354.27,167.69,303.85,367.15,295.69,226.04,291.98,232.95,329.34,250.31,293.40,283.22,237.10,297.03,324.23,267.85,328.57,246.45,317.67,193.83,350.34,153.10,143.45,176.03,264.47,140.35,194.24,279.89,141.83,159.61,119.20,58.18,207.30,260.92,307.71,287.64,130.06,131.85,82.30,140.07,136.93,135.71,92.59,52.77,96.61,21.10,83.84,55.93,J,1.25,,,,279,168,28385
326,,,620403.87,2975874.50,205963.32,15747.96,16204.31,19896.13,16065.43,11468.38,4676.77,12703.65,8436.67,8353.23,9687.07,5529.48,5384.78,12787.48,16887.67,6916.83,9609.24,11487.63,11052.65,13381.63,7412.61,8253.24,2584.56,4417.54,4240.49,1010.97,2943.68,1341.79,2300.45,1657.67,1903.54,1848.85,631.55,992.64,620.22,1374.92,1453.99,1108.24,556.04,432.86,613.84,1021.10,600.78,551.24,321.35,217.01,397.73,306.31,252.31,153.67,120.33,142.08,152.44,100.18,196.56,179.57,87.91,109.38,94.54,52.03,90.63,53.92,69.85,106.09,140.27,97.16,81.59,131.99,182.18,186.58,110.85,152.29,147.93,163.46,219.40,236.49,195.57,308.02,122.39,176.45,149.86,96.39,76.60,108.40,195.68,171.66,138.08,189.55,116.17,86.68,169.65,134.93,62.54,118.02,65.57,144.22,57.69,86.68,137.10,190.86,40.99,41.94,61.92,49.22,33.23,77.72,47.52,16.75,33.37,56.61,25.00,67.05,83.01,79.87,44.33,74.28,45.52,69.99,98.69,81.46,67.51,40.30,30.08,63.03,20.74,135.58,J,1.83,,,,nan,nan,5776
327,,,1198671.62,10506992.00,624916.62,134077.57,79921.89,74194.23,57506.87,105825.39,29988.71,12823.67,21776.24,20285.18,15989.12,27055.67,31654.39,15327.38,40386.64,59646.92,28485.71,22217.87,9426.15,7835.05,10364.68,7161.43,7189.07,6399.93,16830.41,11901.62,7102.09,9816.92,12138.76,5007.11,7849.10,8584.46,4524.65,5393.43,5006.01,1713.76,2073.53,1909.33,3746.50,3160.28,2814.68,1810.44,1975.06,2279.16,1255.66,735.43,1142.71,723.92,978.59,1081.40,947.97,520.43,537.03,221.77,475.59,383.08,216.14,108.74,220.53,230.95,255.66,135.91,179.91,104.80,222.12,105.13,236.02,141.99,129.78,142.40,147.95,68.19,166.70,327.76,243.67,90.64,243.84,163.83,204.57,302.00,557.63,441.18,220.43,397.57,617.06,245.64,222.67,230.36,205.64,386.39,270.24,176.86,106.32,134.37,248.48,127.61,363.34,110.55,372.71,226.40,134.18,159.80,127.85,161.21,126.31,168.93,143.61,177.21,107.30,150.27,111.14,100.30,165.44,134.65,138.27,108.38,43.30,176.81,85.05,108.27,186.70,144.43,100.84,63.27,132.09,59.77,J,1.67,,,,407,15,10322
328,,,393693.90,4167806.00,429229.84,44737.62,8272.62,26658.68,43742.92,34689.79,18537.25,6577.31,11704.07,14469.09,10549.49,6882.85,9079.90,18975.75,13220.56,17447.18,9386.61,4777.53,4652.92,5080.14,5465.59,11614.99,5035.73,8577.89,5891.12,2577.06,4376.09,8194.82,5743.20,6161.61,2975.06,3323.22,6452.41,4099.31,3553.70,2267.16,2435.08,3445.03,1995.66,2188.00,413.41,668.57,1107.05,1649.17,1431.14,1947.97,1336.15,751.93,677.64,578.13,630.12,708.61,178.70,384.12,347.06,162.09,190.31,190.26,171.23,93.82,113.13,187.80,113.86,88.92,109.89,158.94,202.35,260.81,172.28,81.09,172.62,84.09,70.58,248.17,549.76,905.06,470.47,418.88,371.33,168.70,458.15,365.76,218.90,393.43,961.10,1920.35,3342.62,4514.85,190983.20,306337.15,21939.77,3749.23,1435.59,492.39,519.49,809.56,742.43,440.22,228.07,209.85,219.39,286.28,501.91,633.15,158.05,117.31,82.59,100.30,102.99,67.03,180.35,127.63,114.30,78.87,109.29,66.07,284.08,141.80,80.81,76.31,46.81,81.25,144.35,87.08,92.14,75.86,J,2.44,,,,194,15,9672
329,,,206680.31,5109086.00,279098.28,63652.47,35967.46,46703.49,87300.10,30708.95,23228.21,26987.93,37338.30,38364.14,20670.65,7262.55,14992.48,20142.45,21005.37,15452.56,18547.92,9785.68,6994.14,6311.72,16908.80,12598.97,12406.10,20334.14,8628.31,5079.36,4286.32,5350.22,8311.69,7814.53,4745.12,3225.18,2445.38,1209.17,2200.93,2754.37,1920.81,1438.52,943.87,766.30,1567.09,749.12,531.46,365.94,323.34,232.40,107.13,421.75,146.87,245.54,233.92,135.46,164.25,186.79,328.34,200.73,113.44,189.79,426.80,338.14,275.01,278.66,351.37,439.94,562.63,620.93,513.68,331.27,359.27,562.11,801.91,671.85,393.28,333.27,712.28,517.44,536.14,436.93,144.78,307.60,718.25,616.09,576.33,1593.41,754.08,884.78,4224.35,7438.58,195230.62,386484.87,237554.79,19827.57,4790.52,2009.95,1820.36,888.63,1502.99,744.65,159.56,160.57,203.17,141.58,419.46,790.25,332.62,85.40,85.93,127.42,137.90,94.00,50.63,72.52,121.30,128.08,105.95,95.05,176.93,113.68,177.52,76.09,97.26,178.55,71.54,79.05,148.40,156.53,J,4.13,,,,316,15,10957
330,,,273936.56,3039636.75,188294.42,52149.57,34985.91,68439.57,108082.31,64053.78,65112.86,94373.63,26618.52,16710.80,4851.41,10743.16,14506.89,11552.55,9881.89,11165.78,14934.95,14678.23,13035.72,16111.58,33997.08,14675.42,6945.72,16783.31,21189.73,10182.67,7475.86,7497.73,3911.40,3063.49,9263.82,6106.20,5124.78,5655.22,3991.68,2672.04,2130.48,5454.25,4742.31,3591.43,1946.18,2833.78,1770.05,2206.43,1198.00,1623.24,1385.63,1621.60,602.81,495.09,874.54,526.42,474.87,417.35,331.35,515.05,349.10,187.15,177.00,142.79,136.13,251.49,414.31,169.61,165.16,412.40,428.08,152.42,203.33,214.12,141.43,267.11,570.41,490.13,461.61,1146.80,1183.83,511.77,558.86,339.28,358.99,697.61,640.43,2097.60,2573.77,2010.00,5824.62,25603.69,144702.35,663440.87,537513.93,66325.56,10392.53,3280.18,2766.58,2137.58,1081.88,966.86,589.34,467.73,364.11,238.03,292.25,842.18,737.17,136.28,156.78,301.55,312.18,205.18,114.13,182.29,150.14,143.58,91.78,131.61,223.05,254.37,249.41,150.90,125.48,123.59,85.03,73.86,48.49,98.75,J,1.57,,,,214,43,23716
