15/07/20 04:30:30 AM,211,,,,,,105,61,,,,
15/07/20 04:32:14 AM,212,,,,,,151,62,,,,
15/07/20 04:33:58 AM,213,,,,,,100,61,,,,
15/07/20 04:35:35 AM,214,,,,,,98,45,,,,
15/07/20 04:37:19 AM,215,,,,,,84,47,,,,
15/07/20 04:39:03 AM,216,,,,,,100,61,,,,
15/07/20 04:40:41 AM,217,,,,,,116,53,,,,
15/07/20 04:42:20 AM,218,,,,,,177,136,,,,
15/07/20 04:43:58 AM,219,,,,,,120,58,,,,
15/07/20 04:45:35 AM,220,,,,,,124,62,,,,
15/07/20 04:47:19 AM,221,,,,,,124,73,,,,
15/07/20 04:49:03 AM,222,,,,,,97,55,,,,
15/07/20 04:50:40 AM,223,,,,,,158,89,,,,
15/07/20 04:52:19 AM,224,,,,,,119,60,,,,
15/07/20 04:53:57 AM,225,,,,,,95,46,,,,
15/07/20 04:55:41 AM,226,,,,,,95,53,,,,
15/07/20 04:57:25 AM,227,,,,,,97,54,,,,
15/07/20 04:59:09 AM,228,,,,,,144,153,,,,
15/07/20 05:00:53 AM,229,,,,,,115,51,,,,
15/07/20 05:02:37 AM,230,,,,,,112,75,,,,
15/07/20 05:04:21 AM,231,,,,,,121,84,,,,
15/07/20 05:05:58 AM,232,,,,,,148,68,,,,
15/07/20 05:07:37 AM,233,,,,,,2694,42,,,,
15/07/20 05:09:15 AM,234,,,,,,124,85,,,,
15/07/20 05:10:58 AM,235,,,,,,109,63,,,,
15/07/20 05:12:36 AM,236,,,,,,92,74,,,,
15/07/20 05:14:20 AM,237,,,,,,75,54,,,,
15/07/20 05:16:04 AM,238,,,,,,137,96,,,,
15/07/20 05:17:48 AM,239,,,,,,85,47,,,,
15/07/20 05:19:26 AM,240,,,,,,82,46,,,,
15/07/20 05:21:04 AM,241,,,,,,125,74,,,,
15/07/20 05:22:48 AM,242,,,,,,143,69,,,,
15/07/20 05:24:32 AM,243,,,,,,126,51,,,,
15/07/20 05:26:15 AM,244,,,,,,138,68,,,,
15/07/20 05:28:00 AM,245,,,,,,122,64,,,,
15/07/20 05:29:44 AM,246,,,,,,108,64,,,,
15/07/20 05:31:28 AM,247,,,,,,83,50,,,,
15/07/20 05:33:05 AM,248,,,,,,140,77,,,,
15/07/20 05:34:49 AM,249,,,,,,126,45,,,,
15/07/20 05:36:27 AM,250,,,,,,121,47,,,,
15/07/20 05:38:11 AM,251,,,,,,130,85,,,,
15/07/20 05:39:55 AM,252,,,,,,110,68,,,,
15/07/20 05:41:33 AM,253,,,,,,86,49,,,,
15/07/20 05:43:17 AM,254,,,,,,102,68,,,,
15/07/20 05:45:00 AM,255,,,,,,111,76,,,,
15/07/20 05:46:39 AM,256,,,,,,138,228,,,,
15/07/20 05:48:22 AM,257,,,,,,121,64,,,,
15/07/20 05:50:00 AM,258,,,,,,138,87,,,,
15/07/20 05:51:44 AM,259,,,,,,133,38,,,,
15/07/20 05:53:22 AM,260,,,,,,125,83,,,,
15/07/20 05:55:06 AM,261,,,,,,94,61,,,,
15/07/20 05:56:49 AM,262,,,,,,140,141,,,,
15/07/20 05:58:27 AM,263,,,,,,106,70,,,,
15/07/20 06:00:06 AM,264,,,,,,95,61,,,,
15/07/20 06:01:44 AM,265,,,,,,148,64,,,,
15/07/20 06:03:27 AM,266,,,,,,114,66,,,,
15/07/20 06:05:11 AM,267,,,,,,153,70,,,,
15/07/20 06:06:48 AM,268,,,,,,91,54,,,,
15/07/20 06:08:26 AM,269,,,,,,101,56,,,,
15/07/20 06:10:09 AM,270,,,,,,108,57,,,,
15/07/20 06:11:53 AM,271,,,,,,114,67,,,,
15/07/20 06:13:36 AM,272,,,,,,107,65,,,,
15/07/20 06:15:20 AM,273,,,,,,117,129,,,,
15/07/20 06:16:58 AM,274,,,,,,130,69,,,,
15/07/20 06:18:41 AM,275,,,,,,2773,29,,,,
15/07/20 06:20:25 AM,276,,,,,,116,69,,,,
15/07/20 06:22:04 AM,277,,,,,,145,79,,,,
15/07/20 06:23:51 AM,278,,,,,,108,55,,,,
15/07/20 06:25:34 AM,279,,,,,,154,98,,,,
15/07/20 06:27:18 AM,280,,,,,,130,70,,,,
15/07/20 06:28:56 AM,281,,,,,,104,76,,,,
15/07/20 06:30:41 AM,282,,,,,,113,61,,,,
15/07/20 06:32:24 AM,283,,,,,,117,84,,,,
15/07/20 06:34:08 AM,284,,,,,,124,67,,,,
15/07/20 06:35:46 AM,285,,,,,,109,77,,,,
15/07/20 06:37:24 AM,286,,,,,,131,91,,,,
15/07/20 06:39:02 AM,287,,,,,,119,61,,,,
15/07/20 06:40:46 AM,288,,,,,,114,52,,,,
15/07/20 06:42:30 AM,289,,,,,,111,44,,,,
15/07/20 06:44:07 AM,290,,,,,,118,59,,,,
15/07/20 06:45:45 AM,291,,,,,,108,47,,,,
15/07/20 06:47:24 AM,292,,,,,,154,65,,,,
15/07/20 06:49:01 AM,293,,,,,,117,54,,,,
15/07/20 06:50:39 AM,294,,,,,,110,56,,,,
15/07/20 06:52:23 AM,295,,,,,,105,55,,,,
15/07/20 06:54:06 AM,296,,,,,,101,112,,,,
15/07/20 06:55:50 AM,297,,,,,,104,44,,,,
15/07/20 06:57:28 AM,298,,,,,,111,70,,,,
15/07/20 06:59:06 AM,299,,,,,,128,58,,,,
15/07/20 07:00:44 AM,300,,,,,,135,70,,,,
15/07/20 07:02:23 AM,301,,,,,,95,60,,,,
15/07/20 07:04:01 AM,302,,,,,,119,58,,,,
15/07/20 07:05:45 AM,303,,,,,,136,72,,,,
15/07/20 07:07:23 AM,304,,,,,,128,60,,,,
15/07/20 07:09:06 AM,305,,,,,,125,55,,,,
15/07/20 07:10:50 AM,306,,,,,,110,56,,,,
15/07/20 07:12:28 AM,307,,,,,,85,55,,,,
15/07/20 07:14:12 AM,308,,,,,,112,72,,,,
15/07/20 07:15:56 AM,309,,,,,,137,62,,,,
15/07/20 07:17:39 AM,310,,,,,,101,80,,,,
15/07/20 07:19:17 AM,311,,,,,,117,66,,,,
15/07/20 07:21:01 AM,312,,,,,,106,66,,,,
15/07/20 07:22:44 AM,313,,,,,,92,62,,,,
15/07/20 07:24:28 AM,314,,,,,,135,58,,,,
15/07/20 07:26:06 AM,315,,,,,,118,62,,,,
15/07/20 07:27:43 AM,316,,,,,,91,62,,,,
15/07/20 07:29:27 AM,317,,,,,,123,73,,,,
15/07/20 07:31:11 AM,318,,,,,,94,62,,,,
15/07/20 07:32:48 AM,319,,,,,,102,47,,,,
15/07/20 07:34:32 AM,320,,,,,,80,56,,,,
15/07/20 07:36:09 AM,321,,,,,,114,68,,,,
15/07/20 07:37:47 AM,322,,,,,,133,68,,,,
15/07/20 07:39:25 AM,323,,,,,,99,61,,,,
15/07/20 07:41:09 AM,324,,,,,,127,60,,,,
15/07/20 07:42:47 AM,325,,,,,,99,67,,,,
15/07/20 07:44:31 AM,326,,,,,,106,71,,,,
15/07/20 07:46:15 AM,327,,,,,,87,45,,,,
15/07/20 07:47:53 AM,328,,,,,,97,57,,,,
15/07/20 07:49:37 AM,329,,,,,,131,61,,,,
15/07/20 07:51:21 AM,330,,,,,,155,76,,,,
15/07/20 07:52:59 AM,331,,,,,,92,64,,,,
15/07/20 07:54:43 AM,332,,,,,,247,228,,,,
15/07/20 07:56:20 AM,333,,,,,,100,50,,,,
15/07/20 07:57:59 AM,334,,,,,,114,67,,,,
15/07/20 07:59:37 AM,335,,,,,,114,53,,,,
15/07/20 08:01:21 AM,336,,,,,,129,64,,,,
15/07/20 08:03:05 AM,337,,,,,,90,40,,,,
15/07/20 08:04:43 AM,338,,,,,,103,52,,,,
15/07/20 08:06:26 AM,339,,,,,,89,61,,,,
15/07/20 08:08:04 AM,340,,,,,,139,81,,,,
15/07/20 08:09:48 AM,341,,,,,,100,53,,,,
15/07/20 08:11:25 AM,342,,,,,,98,59,,,,
15/07/20 08:13:09 AM,343,,,,,,121,66,,,,
15/07/20 08:14:47 AM,344,,,,,,113,56,,,,
15/07/20 08:16:40 AM,345,,,,,,85,54,,,,
15/07/20 08:18:19 AM,346,,,,,,113,61,,,,
15/07/20 08:19:57 AM,347,,,,,,74,55,,,,
15/07/20 08:21:34 AM,348,,,,,,183,233,,,,
15/07/20 08:23:18 AM,349,,,,,,93,50,,,,
15/07/20 08:25:01 AM,350,,,,,,134,73,,,,
15/07/20 08:26:39 AM,351,,,,,,121,60,,,,
15/07/20 08:28:16 AM,352,,,,,,161,56,,,,
15/07/20 08:30:00 AM,353,,,,,,118,84,,,,
15/07/20 08:31:37 AM,354,,,,,,146,69,,,,
15/07/20 08:33:22 AM,355,,,,,,109,62,,,,
15/07/20 08:35:06 AM,356,,,,,,143,50,,,,
15/07/20 08:36:51 AM,357,,,,,,99,50,,,,
15/07/20 08:38:34 AM,358,,,,,,89,49,,,,
15/07/20 08:40:12 AM,359,,,,,,93,44,,,,
15/07/20 08:41:51 AM,360,,,,,,155,65,,,,
15/07/20 08:43:29 AM,361,,,,,,147,66,,,,
15/07/20 08:45:06 AM,362,,,,,,88,64,,,,
15/07/20 08:46:50 AM,363,,,,,,104,48,,,,
15/07/20 08:48:27 AM,364,,,,,,97,66,,,,
15/07/20 08:50:12 AM,365,,,,,,137,76,,,,
15/07/20 08:51:50 AM,366,,,,,,80,48,,,,
15/07/20 08:53:27 AM,367,,,,,,125,57,,,,
15/07/20 08:55:05 AM,368,,,,,,101,68,,,,
15/07/20 08:56:49 AM,369,,,,,,111,49,,,,
15/07/20 08:58:32 AM,370,,,,,,157,87,,,,
15/07/20 09:00:10 AM,371,,,,,,130,100,,,,
15/07/20 09:01:54 AM,372,,,,,,106,71,,,,
15/07/20 09:03:37 AM,373,,,,,,136,77,,,,
15/07/20 09:05:16 AM,374,,,,,,123,71,,,,
15/07/20 09:06:59 AM,375,,,,,,128,59,,,,
15/07/20 09:08:37 AM,376,,,,,,2692,45,,,,
15/07/20 09:10:20 AM,377,,,,,,103,92,,,,
15/07/20 09:12:04 AM,378,,,,,,97,62,,,,
15/07/20 09:13:48 AM,379,,,,,,116,69,,,,
15/07/20 09:15:31 AM,380,,,,,,97,62,,,,
15/07/20 09:17:09 AM,381,,,,,,111,72,,,,
15/07/20 09:18:52 AM,382,,,,,,112,64,,,,
15/07/20 09:20:30 AM,383,,,,,,110,62,,,,
15/07/20 09:22:13 AM,384,,,,,,134,33,,,,
15/07/20 09:23:51 AM,385,,,,,,109,48,,,,
15/07/20 09:25:30 AM,386,,,,,,126,124,,,,
15/07/20 09:27:07 AM,387,,,,,,120,69,,,,
15/07/20 09:28:45 AM,388,,,,,,116,57,,,,
15/07/20 09:30:28 AM,389,,,,,,111,61,,,,
15/07/20 09:32:06 AM,390,,,,,,78,46,,,,
15/07/20 09:33:49 AM,391,,,,,,124,75,,,,
15/07/20 09:35:33 AM,392,,,,,,111,88,,,,
15/07/20 09:37:11 AM,393,,,,,,103,65,,,,
15/07/20 09:38:55 AM,394,,,,,,141,70,,,,
15/07/20 09:40:33 AM,395,,,,,,84,45,,,,
15/07/20 09:42:12 AM,396,,,,,,105,62,,,,
15/07/20 09:43:50 AM,397,,,,,,94,47,,,,
15/07/20 09:45:28 AM,398,,,,,,117,55,,,,
15/07/20 09:47:06 AM,399,,,,,,108,74,,,,
15/07/20 09:48:45 AM,400,,,,,,112,61,,,,
15/07/20 09:50:28 AM,401,,,,,,119,73,,,,
15/07/20 09:52:06 AM,402,,,,,,132,59,,,,
15/07/20 09:53:49 AM,403,,,,,,130,59,,,,
15/07/20 09:55:33 AM,404,,,,,,138,73,,,,
15/07/20 09:57:17 AM,405,,,,,,68,43,,,,
15/07/20 09:59:00 AM,406,,,,,,105,61,,,,
15/07/20 10:00:38 AM,407,,,,,,115,69,,,,
15/07/20 10:02:22 AM,408,,,,,,2425,44,,,,
15/07/20 10:04:06 AM,409,,,,,,99,68,,,,
15/07/20 10:05:43 AM,410,,,,,,86,45,,,,
15/07/20 10:07:27 AM,411,,,,,,93,56,,,,
15/07/20 10:09:05 AM,412,,,,,,126,58,,,,
15/07/20 10:10:49 AM,413,,,,,,142,61,,,,
15/07/20 10:12:26 AM,414,,,,,,99,48,,,,
15/07/20 10:14:10 AM,415,,,,,,117,70,,,,
15/07/20 10:15:47 AM,416,,,,,,109,65,,,,
15/07/20 10:17:31 AM,417,,,,,,109,69,,,,
15/07/20 10:19:15 AM,418,,,,,,120,60,,,,
15/07/20 10:20:53 AM,419,,,,,,124,65,,,,
15/07/20 10:22:37 AM,420,,,,,,94,67,,,,
15/07/20 10:24:21 AM,421,,,,,,85,46,,,,
15/07/20 10:26:00 AM,422,,,,,,101,58,,,,
15/07/20 10:27:43 AM,423,,,,,,2507,107,,,,
15/07/20 10:29:21 AM,424,,,,,,126,74,,,,
15/07/20 10:30:59 AM,425,,,,,,91,57,,,,
15/07/20 10:32:37 AM,426,,,,,,122,59,,,,
15/07/20 10:34:15 AM,427,,,,,,111,56,,,,
15/07/20 10:35:58 AM,428,,,,,,90,57,,,,
15/07/20 10:37:42 AM,429,,,,,,134,85,,,,
15/07/20 10:39:19 AM,430,,,,,,117,72,,,,
15/07/20 10:41:03 AM,431,,,,,,123,45,,,,
15/07/20 10:42:40 AM,432,,,,,,135,107,,,,
15/07/20 10:44:18 AM,433,,,,,,88,43,,,,
15/07/20 10:46:01 AM,434,,,,,,132,48,,,,
15/07/20 10:47:45 AM,435,,,,,,136,55,,,,
15/07/20 10:49:22 AM,436,,,,,,91,49,,,,
15/07/20 10:51:00 AM,437,,,,,,112,77,,,,
15/07/20 10:52:43 AM,438,,,,,,64,48,,,,
15/07/20 10:54:27 AM,439,,,,,,126,80,,,,
15/07/20 10:56:11 AM,440,,,,,,208,216,,,,
15/07/20 10:57:50 AM,441,,,,,,114,63,,,,
15/07/20 10:59:28 AM,442,,,,,,138,97,,,,
15/07/20 11:01:06 AM,443,,,,,,124,67,,,,
15/07/20 11:02:44 AM,444,,,,,,95,62,,,,
15/07/20 11:04:22 AM,445,,,,,,103,71,,,,
15/07/20 11:06:06 AM,446,,,,,,143,65,,,,
15/07/20 11:07:43 AM,447,,,,,,132,74,,,,
15/07/20 11:09:27 AM,448,,,,,,98,56,,,,
15/07/20 11:11:05 AM,449,,,,,,140,74,,,,
15/07/20 11:12:43 AM,450,,,,,,131,59,,,,
15/07/20 11:14:21 AM,451,,,,,,159,74,,,,
15/07/20 11:16:05 AM,452,,,,,,126,57,,,,
15/07/20 11:17:42 AM,453,,,,,,110,65,,,,
15/07/20 11:19:26 AM,454,,,,,,129,50,,,,
15/07/20 11:21:09 AM,455,,,,,,94,63,,,,
15/07/20 11:22:53 AM,456,,,,,,128,70,,,,
15/07/20 11:24:37 AM,457,,,,,,70,88,,,,
15/07/20 11:26:21 AM,458,,,,,,140,83,,,,
15/07/20 11:28:04 AM,459,,,,,,122,59,,,,
15/07/20 11:29:48 AM,460,,,,,,118,49,,,,
15/07/20 11:31:31 AM,461,,,,,,110,57,,,,
15/07/20 11:33:10 AM,462,,,,,,119,65,,,,
15/07/20 11:34:53 AM,463,,,,,,114,53,,,,
15/07/20 11:36:31 AM,464,,,,,,2633,28,,,,
15/07/20 11:38:15 AM,465,,,,,,109,56,,,,
15/07/20 11:39:58 AM,466,,,,,,66,48,,,,
