12,,,17234.83,13814.08,7870.75,6882.48,4849.27,4459.55,3993.69,7256.56,7471.11,6281.47,4762.74,11162.17,7998.77,3925.67,4339.41,5508.39,4574.29,5149.56,8444.51,9080.17,6497.47,7519.04,6206.68,2546.69,4760.79,7064.3,8035.39,3765.28,6530.41,4071.51,2304.08,3436.39,4516.2,5219.57,4284.11,5132.42,4260.45,2745.66,3772.09,5663.76,3128.43,1546.34,2591.94,3883.99,2157.62,1205.6,2823.92,3662.94,3555.39,3700.06,1568.02,2480.08,2945.07,1539.8,1841.94,2295.13,2180.55,1727.74,1172.51,1193.22,2245.06,1340.3,1227.62,1483.29,1543.02,1079.37,3207.29,2174.39,1243.62,901.3,682.29,1540.47,1420.93,691.81,1333.95,967.38,488.32,805.53,592.98,1044.1,1004.25,843.17,1055.36,748.96,479.93,1026.27,1172.47,1229.14,1062.34,967.32,777.77,834.5,543.73,896.36,442.23,306.06,601.85,499.3,366.4,524.13,789.18,321.67,262.03,318.96,338.47,241.3,900.47,1194.44,1002.23,495.4,576.52,359.22,388.02,253.05,342.63,449.85,595.15,323.19,675.21,485.6,387.45,543.66,546.88,290.28,271.44,597,533.58,218.49,J,11.64,,T,,1171,22,0
13,,,13291.24,18455.06,9630.57,7585.89,5254.54,2850.56,4023.93,5186.83,4803.86,3391.31,4061.34,6179.26,8669.74,7592.11,2724.5,4880.25,3571.23,5393.66,5599.57,2726.76,4323.99,5109.33,7392.18,3991.92,4384.55,6735.23,6007.58,5579.59,3879.95,6534.56,4175.99,3076.66,4534.77,3413.63,2665.87,4267.88,3851.99,3829.01,3684.22,2948.11,2679.94,1692.61,3054.66,2310.34,2889.34,2494.72,1363.97,1221.83,1341.45,1727.33,1847.06,2539.54,2037.37,1445.89,1848.38,1731.2,1554.65,3339.19,2947.33,3322.86,1837.09,1522.53,1635.64,865.6,1384.75,1416.89,1832.24,3282.91,2604.53,2705.34,1222.17,989.42,1318.36,1818.52,1589.32,1631.21,1720.91,441.37,677.79,703.46,1135.61,618.81,522.29,276.29,626.59,793.75,898.65,1220.81,735.52,643.69,739.53,683.4,735.44,805.17,631.44,634.15,987.94,1055.49,605.38,548.71,757.65,876.51,582.64,825.24,842.39,608.59,646.94,525.32,339.82,720.31,513.83,527.04,555.21,605.7,832.45,653.88,591.89,413.21,575.26,781.96,435.17,322.98,583.34,597.64,461.8,503.83,391.05,284.17,J,14.22,,T,,883,15,0
14,,,8998.46,11414.22,6462.79,6223.21,9203.68,7451.8,7675.03,5295.99,8376.76,9891.14,8946.65,8553.15,10914.32,7691.48,4334.17,4069.53,5969.39,4824,6499.83,8707.07,7275.37,4380.97,4040.3,5982.99,6768.4,5924.52,5211.38,3979.58,4143.93,3916.83,2684.79,3109.49,5280.58,5131.07,2653.85,5098,3097.89,1542.62,1854.65,2030.7,2256.19,2390.91,1703.04,1856.51,2068.98,3107.87,3069.85,1706.4,2629.75,2427.57,1194.65,1739.08,4118.64,3534.16,2700.82,1222.78,1438.08,1173.71,1627.25,2248.64,2452.45,1919.08,2845.98,2272.03,552.84,1146.49,1652.26,953.39,728.57,2150.82,2151.69,1136.8,681.85,908.64,1568.46,1962.14,869.51,1102.56,732.93,1039.68,862.48,800.22,673.47,861.5,1479.25,603.39,715.6,751.36,615.64,684.05,506.19,533.87,575.99,593.89,761.09,658.57,880.05,314.72,556.82,680.91,880.62,707.25,398.94,360.75,715.23,508.85,547.62,755.92,509.15,291.5,373.09,708.53,400.76,421.01,462.6,350.03,194.67,445.72,394.21,566.88,715.79,423.8,228.56,138.47,315.46,400.65,351.9,307.1,J,11.13,,T,,1064,15,0
15,,,11997.92,10205.03,6097.49,7031.26,7321.1,9271.26,9526.22,6488.83,5380.01,7206.66,6747.2,8065.96,6665.56,2817.86,10567.07,9860.13,6767.9,7514.29,5507.64,6672.72,6439.1,4381.79,8816.77,7897.06,6059.58,5160.06,4855.03,2868.52,4336.58,3776.53,6168.49,6267.41,3475.5,4973.49,5541,2477.26,1853,2736.15,4551.53,3133.47,5025.21,2009.43,3136.54,3632.83,2621.45,2082.16,1963.42,2620.92,1367.67,1423.79,1795.15,2289.78,1538.2,2094.74,2335.1,2485.58,1408.87,1048.67,2356.25,1881.82,2020.08,1589.18,1254.81,1949.61,2151.07,1678.01,1967.04,1657.08,1335.58,1600.2,1227.77,494.25,1230.12,1269.42,1484.47,1500.24,1282.46,1622.35,1169.58,942.81,689.07,517.18,381.63,764.41,885.79,703.8,484.17,510.61,926.97,781.88,402.41,489.65,477.63,772.92,833.46,600.19,444.73,1008.37,783.82,596.86,702.18,718.79,716.41,908.29,489.16,493.42,506.5,641.59,842.11,674.84,367.44,696.77,327.83,632.06,527.19,502.15,736.97,698.44,732.79,579.64,325.41,222.68,239.23,398.29,495.01,263.1,525.28,359.64,J,12.8,,T,,941,59,1
16,,,7844.72,10801.88,7800.43,8092.73,6639.26,4146.17,6082.3,4826.8,4420.47,8356.5,6598.47,4686.89,7384.07,7512.16,6560.32,4905.8,2894.57,3266.15,5553.34,3388.2,5428.84,3366.78,5742.74,6328.98,6692.09,4494.8,5037.24,3301.25,3754.35,4944.97,4820.16,5437.01,5212.97,5764.46,3374.06,2259.23,3081.98,2930.71,4892.62,3681.6,2315.12,3513.87,3609.46,2824.99,4345.87,2802.59,1306.44,2474.14,1849.31,2175.38,1513.71,1520.44,1179.7,1975.23,3030.15,1910.8,1343.68,886.03,1541.06,1663.89,1561.44,1384.57,1527.05,955.15,1153.4,1408.3,994.98,1215.61,1393.22,1239.15,1296.95,606.64,741.86,1181.71,857.12,1071.18,1509.51,1563.54,836.82,541.53,738.76,1208.22,848.23,876.44,1004.65,736.05,476.26,782.21,722.78,481.65,678.03,800.93,655.33,671.48,504.84,552.34,1407.38,793.75,744.11,637.38,475.13,570.86,655.46,678.74,848.24,731,430.49,563.87,1078.61,881.83,665.59,654.77,384.88,247.79,394.65,675.86,714.88,467.01,439.37,380.99,242.38,363.08,498.2,459.72,496.68,501.96,363.09,596.75,J,14.22,,T,,948,49,1
17,,,7422.84,8186.18,8326.09,3861.97,7541.8,5521.52,6115.07,10510.43,11760.69,7582.6,6504.64,6808.3,5259.69,3536.07,3100.28,4975.01,4344.86,3619.43,6583.97,6681,3822.44,3186.2,5205.16,5912.5,4377.76,4760.66,8587.91,5601.32,4426.47,5903.15,4408.19,4557.64,4166.9,3936.28,3850.22,3366.2,2402.08,2002.91,2990.8,3057.49,4009.73,2267.4,2762.28,1924.15,2448.04,3221.44,2620.22,2608.5,3516.2,3160.45,1351.81,1662.9,2437.47,2620.19,973.53,1961.59,1104.33,1370.07,1344.4,1048.05,1477.24,2061.3,1871.51,1684.57,2050.34,1178.03,1713.72,809.73,597.75,714.24,1044.65,1274.38,2639.97,1436.71,1378.41,1132.42,933.36,662.48,805.44,699.7,815.06,819.38,1268.23,1016.13,1045.48,775.94,419.8,553.93,636.63,713.69,526.31,467.05,648.55,626.67,423.87,635.63,764.84,420.27,792.52,815.96,840.9,423.07,719.45,1045.83,565.44,421.46,790.77,836.81,431.36,384.5,329.63,631.58,279.13,417.88,551.2,568.63,185.33,341.94,756.27,554.4,494.04,380.56,643.09,550,333.78,420.6,325.3,283.93,J,11.13,,T,,912,88,1
18,,,9003.59,16635.63,21037.53,10125.91,6391.64,5897.23,8316.26,8630.2,4371.27,5292.87,8029.96,5957.85,4182.11,5022.61,7336.31,10418.23,8456.93,6541.33,10592.16,10778.98,8976.01,5284.02,5666.47,4052.59,4118.04,4804.05,5385.27,3836.33,2715.44,2837.52,5997.37,7679.73,5996.41,3858.31,3101.26,8321.25,5993.56,4593.39,2768.81,4464.07,4636.51,2576.9,3050.21,3546.4,2208.32,1651.47,2665,1993.34,2027.28,2117.1,2388.11,2500.83,2449.08,1478.21,1267.47,2271.78,2674.28,3315.62,1888.36,1912.91,1599.06,3026.84,1377.29,599.8,957.92,800.87,1358.38,1284.47,1685.4,1027.25,1955.9,767.4,663.4,835.95,1179.42,893,1290.7,1175.14,924.55,1331.56,832.7,427.83,610.92,878.33,1061.53,914.47,705.02,951.98,1658.63,1248.42,907.68,624.64,1019.03,850.86,318.03,619.79,717.35,361.74,855.67,476.72,402.36,706.31,888.21,726.9,792.01,862.52,673.83,388.93,249.39,336.28,634.74,759.51,423.64,274.11,590.81,662.8,532.61,566.53,442.34,537.18,469.96,769.74,804.55,438.22,421.02,504.55,506.84,457.26,J,13.47,,T,,1010,70,1
19,,,9771.27,7006.87,12531.44,6696.69,2804.14,5682,10246.41,6199.19,5504.07,6627.85,8710.04,3503.76,5964.58,6856.39,9913.12,4962.52,3280.48,9817.24,8600.59,10534.65,11274.08,5131.29,4858.42,6591.09,5666.76,8795.92,5694.9,8231.13,6359.67,4007.65,5427.94,4596.51,5079.21,3704.81,3212.58,3480.39,4417.67,4541.32,4851.62,2928.05,2889.68,2318.51,1756.59,2256.05,1722.54,1962.23,3108.74,2084.29,1241.82,1309.95,1170.35,1413.28,1168.55,1457.55,1463.85,874.71,1849.67,1340.89,1153.89,1432.19,1028.04,1614.72,3991.02,2887.16,863.62,1385.24,1526.75,1639.98,1003.33,1322.59,1013.18,1620.98,1679.81,1565.32,1028.13,1154.13,1305.89,1799.58,1253.5,1199.47,1340.66,828.18,646.64,775.53,1167.27,849.07,892.78,927.12,1096.85,625.85,470.76,491.07,405.32,923.65,641.65,600.8,940,1039.35,554.8,389.85,389.86,367.29,690.67,429.6,541,612.31,424.9,454.07,487.42,624.86,1051.22,875.72,346.1,280.85,233.8,379.02,834.57,476.92,304.73,546.49,421.83,322.94,407.89,602.82,508.37,467.93,494.24,368.93,J,12.19,,T,,1876,15,0
20,,,4661.79,11234.79,5953.08,11076.57,10551.86,4995.01,6083.8,7922.1,8025.82,5521.65,3328.5,4516.89,4692.45,5518.4,4629.7,4083.81,6819.23,6278.4,6215.64,2840.41,2932.87,7090.9,5535.79,2700.2,7894.1,4161.28,3241.34,5696.4,6660.36,6144.8,5486.79,2636.04,3070.53,6060.91,5593.87,3909.37,3950.77,3892.45,4779.84,3165.25,4612.12,5174.51,3139.03,1974.46,1518.17,1882.37,2672.58,3091.63,3007.61,3411.46,1928.45,1642.39,1811.79,909,1890.77,5033.24,3456.48,1122.6,1548.7,1660.67,2983.76,2709.71,1777.1,921.98,1576.8,1901.58,1716.78,2615.91,929.76,1555.1,2228.79,1126.13,986.1,519.95,867.86,2016.35,1171.68,611.29,710.31,1244.25,1163.71,826.95,649.52,826.4,987.92,1343.09,1146.39,1101.7,791.91,799.07,501.17,544.19,630.29,660.66,695.23,964.78,832.64,755.42,720.39,824.22,790.24,893.85,872.3,530.25,518.9,433.14,600.04,377.39,279.22,435.27,513.13,626.61,404.46,700.42,703.72,722.82,561.72,471.27,474.17,366.51,270.88,425.17,738.05,616.9,500.41,441.78,256.41,474.85,J,10.24,,T,,1665,15,0
21,,,8992.27,28032.81,12821.65,8156.91,9527.01,10905.26,5518.04,3489.87,2869.66,3919.88,4941.89,7764.17,6503.11,3491.75,6921.02,5466.93,3890.35,2623.29,5897.72,7358.27,8119.09,6697.37,6034.67,7473.52,6737.92,6467.87,4234.19,4315.03,3327.29,4035.95,5300.3,3742.58,4441.6,4055.26,7252.58,5900.28,3700.98,4366.67,5490.73,6134.61,4799.16,3603.31,3637.9,1939.86,3585.61,3619.93,1905.07,2795.18,2291.88,911.17,1757.41,3295.15,2273.61,1645.7,1635.29,870.92,1331,1403.84,2258.73,3253.26,3493.76,2011.64,1012.13,1426.95,1192.46,2707.1,3142.09,2222.6,1610.59,1209.78,1098.87,1202.66,1004.2,1038.67,1517.18,1566.98,1956.18,1522.45,1018.18,1851.78,1458,1090.52,612.5,968.06,991.58,1107.17,1187.13,672.11,1332.82,1426.15,1086,665.86,1195.75,1092.4,663.96,494.88,488.38,501.17,492.09,670.43,688.48,664.53,400.55,445.96,490.19,560.52,632.39,469.48,521.95,460.98,1174.51,959.99,550.74,368.27,383.34,324.25,500.18,691.84,476.07,395.74,317.48,604.1,610.48,629.34,676.31,259.1,297.57,348.26,J,12.8,,T,,1077,113,2
22,,,6137.24,8815.87,6986.19,7737.85,6853.43,3693.88,3676.58,8630.13,9922.67,7981.21,6621.68,4538.81,4721.96,4970.99,3224.43,5601.41,3855.73,4257.19,4970.9,4754.52,5444.55,7661.87,8664.91,6372.62,5502.08,5199.33,4882.72,5270.81,5071.19,5490.41,5348.13,3808.67,3812.8,5485.1,3534.77,1007.16,2976.97,4500.81,3785.75,1952.33,2619.37,2295.95,1511.59,2463.67,4034.18,3110.85,2931.18,2183.63,2538.92,2812.75,970.21,2842.94,3146.8,2619.37,2444.77,1303.89,2466.87,2290.81,1560.29,2532,2070.81,1653.76,1932.94,1195.57,1477.78,1283.65,1022.79,998.43,1628.55,1340.13,895.99,806.38,687.94,1084.06,2108.68,1845.91,2285.55,1999.98,1456.64,847.58,552.8,834.28,757.06,1019.98,822.23,670.44,666.96,935.03,1026.81,931.85,622.63,744.42,509.22,555.7,215.78,516.19,842.21,508.47,873.07,1002.23,995.97,369.08,579.79,475.76,264.03,317.28,675.59,595.92,406.49,401.05,641.75,603.57,440,309.3,608.49,692.7,505.84,481.16,364.27,545.23,375.89,454.45,511.92,638.18,594.99,513.54,445.92,644.7,J,12.19,,T,,895,84,1
23,,,11437.94,12472.52,18192.17,10387.99,6863.86,10615.17,9662.58,17655.62,12286.43,8224.22,6630.78,3301.45,4288.61,6352.23,8901.78,7329.07,4871.84,6328.43,8913,6100.17,9579.38,6605.43,4260.47,5891.19,5906.64,5352.88,7689.49,13467.01,6745.04,4787.84,4127.55,4230.44,4345.66,2042.34,4412.58,4536.47,3548.91,4536.42,4235.59,3178.87,3617.46,3124.56,3074.58,3656.82,1826.54,1174.87,2119.89,2335.06,1965.67,3126.31,3238.22,2268.06,3723.85,2375.97,1561.3,1968.66,1935.33,2251.81,2086.09,1758.68,1733.32,2055.33,1256.24,2688.27,3303.12,2043.08,1954.46,1979.91,1280.03,1562.63,1721.82,1072.2,1337.18,1652.86,647.62,875.15,690.69,415.95,1121.53,1864.5,1265.79,943.52,699.76,918.4,1206.79,656.36,885.04,1163.13,933.01,772.84,779.8,738.66,991.28,764.41,619.62,985.58,1656.06,1012.25,1250.53,858.17,914.21,1372.32,908.77,432.33,535.99,336.72,324.97,234.42,633.9,516.86,610.54,616.36,566.77,700.81,674.65,815.64,686.62,706.91,670.39,831.51,624.56,477.39,427.07,556.76,385.31,333.04,609,523.39,J,12.8,,T,,840,71,1
